Date,PE,ey
1998-01-02,"	",4.068
1998-01-05,"	",4.059
1998-01-06,"	",4.103
1998-01-07,"	",4.114
1998-01-08,"	",4.148
1998-01-09,"	",4.275
1998-01-12,"	",4.223
1998-01-13,"	",4.165
1998-01-14,"	",4.14
1998-01-15,"	",4.172
1998-01-16,"	",4.125
1998-01-20,"	",4.053
1998-01-21,"	",4.085
1998-01-22,"	",4.118
1998-01-23,"	",4.142
1998-01-26,"	",4.144
1998-01-27,"	",4.093
1998-01-28,"	",4.057
1998-01-29,"	",4.024
1998-01-30,"	",4.046
1998-02-01,25.85,"	"
1998-02-02,"	",3.955
1998-02-03,"	",3.936
1998-02-04,"	",3.933
1998-02-05,"	",3.946
1998-02-06,"	",3.911
1998-02-09,"	",3.918
1998-02-10,"	",3.886
1998-02-11,"	",3.882
1998-02-12,"	",3.867
1998-02-13,"	",3.882
1998-02-17,"	",3.872
1998-02-18,"	",3.837
1998-02-19,"	",3.851
1998-02-20,"	",3.829
1998-02-23,"	",3.815
1998-02-24,"	",3.843
1998-02-25,"	",3.797
1998-02-26,"	",3.776
1998-02-27,"	",3.774
1998-03-01,27.23,"	"
1998-03-02,"	",3.774
1998-03-03,"	",3.758
1998-03-04,"	",3.775
1998-03-05,"	",3.82
1998-03-06,"	",3.745
1998-03-09,"	",3.757
1998-03-10,"	",3.715
1998-03-11,"	",3.701
1998-03-12,"	",3.696
1998-03-13,"	",3.7
1998-03-16,"	",3.664
1998-03-17,"	",3.66
1998-03-18,"	",3.642
1998-03-19,"	",3.628
1998-03-20,"	",3.597
1998-03-23,"	",3.609
1998-03-24,"	",3.576
1998-03-25,"	",3.588
1998-03-26,"	",3.592
1998-03-27,"	",3.61
1998-03-30,"	",3.616
1998-03-31,"	",3.589
1998-04-01,28.26,3.551
1998-04-02,"	",3.513
1998-04-03,"	",3.505
1998-04-06,"	",3.509
1998-04-07,"	",3.546
1998-04-08,"	",3.572
1998-04-09,"	",3.543
1998-04-13,"	",3.546
1998-04-14,"	",3.527
1998-04-15,"	",3.516
1998-04-16,"	",3.551
1998-04-17,"	",3.505
1998-04-20,"	",3.502
1998-04-21,"	",3.493
1998-04-22,"	",3.481
1998-04-23,"	",3.515
1998-04-24,"	",3.552
1998-04-27,"	",3.622
1998-04-28,"	",3.626
1998-04-29,"	",3.595
1998-04-30,"	",3.539
1998-05-01,28.3,3.493
1998-05-04,"	",3.49
1998-05-05,"	",3.511
1998-05-06,"	",3.544
1998-05-07,"	",3.576
1998-05-08,"	",3.534
1998-05-11,"	",3.539
1998-05-12,"	",3.51
1998-05-13,"	",3.5
1998-05-14,"	",3.505
1998-05-15,"	",3.532
1998-05-18,"	",3.541
1998-05-19,"	",3.529
1998-05-20,"	",3.499
1998-05-21,"	",3.513
1998-05-22,"	",3.526
1998-05-26,"	",3.579
1998-05-27,"	",3.585
1998-05-28,"	",3.568
1998-05-29,"	",3.59
1998-06-01,28.44,3.572
1998-06-02,"	",3.565
1998-06-03,"	",3.599
1998-06-04,"	",3.559
1998-06-05,"	",3.499
1998-06-08,"	",3.493
1998-06-09,"	",3.484
1998-06-10,"	",3.504
1998-06-11,"	",3.56
1998-06-12,"	",3.546
1998-06-15,"	",3.618
1998-06-16,"	",3.583
1998-06-17,"	",3.52
1998-06-18,"	",3.522
1998-06-19,"	",3.541
1998-06-22,"	",3.532
1998-06-23,"	",3.481
1998-06-24,"	",3.44
1998-06-25,"	",3.451
1998-06-26,"	",3.439
1998-06-29,"	",3.423
1998-06-30,"	",3.437
1998-07-01,29.9,3.368
1998-07-02,"	",3.374
1998-07-06,"	",3.342
1998-07-07,"	",3.35
1998-07-08,"	",3.316
1998-07-09,"	",3.339
1998-07-10,"	",3.322
1998-07-13,"	",3.32
1998-07-14,"	",3.285
1998-07-15,"	",3.292
1998-07-16,"	",3.267
1998-07-17,"	",3.259
1998-07-20,"	",3.267
1998-07-21,"	",3.32
1998-07-22,"	",3.323
1998-07-23,"	",3.394
1998-07-24,"	",3.391
1998-07-27,"	",3.371
1998-07-28,"	",3.422
1998-07-29,"	",3.438
1998-07-30,"	",3.384
1998-07-31,"	",3.452
1998-08-01,28,"	"
1998-08-03,"	",3.45
1998-08-04,"	",3.58
1998-08-05,"	",3.549
1998-08-06,"	",3.522
1998-08-07,"	",3.523
1998-08-10,"	",3.543
1998-08-11,"	",3.59
1998-08-12,"	",3.54
1998-08-13,"	",3.571
1998-08-14,"	",3.611
1998-08-17,"	",3.542
1998-08-18,"	",3.485
1998-08-19,"	",3.495
1998-08-20,"	",3.516
1998-08-21,"	",3.55
1998-08-24,"	",3.527
1998-08-25,"	",3.512
1998-08-26,"	",3.54
1998-08-27,"	",3.681
1998-08-28,"	",3.737
1998-08-31,"	",4.009
1998-09-01,26.8,3.831
1998-09-02,"	",3.846
1998-09-03,"	",3.878
1998-09-04,"	",3.911
1998-09-08,"	",3.722
1998-09-09,"	",3.786
1998-09-10,"	",3.886
1998-09-11,"	",3.775
1998-09-14,"	",3.699
1998-09-15,"	",3.671
1998-09-16,"	",3.643
1998-09-17,"	",3.738
1998-09-18,"	",3.734
1998-09-21,"	",3.72
1998-09-22,"	",3.699
1998-09-23,"	",3.573
1998-09-24,"	",3.653
1998-09-25,"	",3.646
1998-09-28,"	",3.632
1998-09-29,"	",3.631
1998-09-30,"	",3.745
1998-10-01,27.2,3.848
1998-10-02,"	",3.786
1998-10-05,"	",3.84
1998-10-06,"	",3.855
1998-10-07,"	",3.911
1998-10-08,"	",3.956
1998-10-09,"	",3.856
1998-10-12,"	",3.805
1998-10-13,"	",3.816
1998-10-14,"	",3.775
1998-10-15,"	",3.624
1998-10-16,"	",3.593
1998-10-19,"	",3.573
1998-10-20,"	",3.568
1998-10-21,"	",3.548
1998-10-22,"	",3.52
1998-10-23,"	",3.545
1998-10-26,"	",3.54
1998-10-27,"	",3.563
1998-10-28,"	",3.554
1998-10-29,"	",3.496
1998-10-30,"	",3.455
1998-11-01,30.24,"	"
1998-11-02,"	",3.404
1998-11-03,"	",3.406
1998-11-04,"	",3.383
1998-11-05,"	",3.337
1998-11-06,"	",3.316
1998-11-09,"	",3.348
1998-11-10,"	",3.354
1998-11-11,"	",3.376
1998-11-12,"	",3.386
1998-11-13,"	",3.361
1998-11-16,"	",3.331
1998-11-17,"	",3.321
1998-11-18,"	",3.306
1998-11-19,"	",3.283
1998-11-20,"	",3.252
1998-11-23,"	",3.185
1998-11-24,"	",3.199
1998-11-25,"	",3.188
1998-11-27,"	",3.174
1998-11-30,"	",3.252
1998-12-01,31.56,3.209
1998-12-02,"	",3.22
1998-12-03,"	",3.279
1998-12-04,"	",3.205
1998-12-07,"	",3.175
1998-12-08,"	",3.192
1998-12-09,"	",3.186
1998-12-10,"	",3.237
1998-12-11,"	",3.233
1998-12-14,"	",3.304
1998-12-15,"	",3.243
1998-12-16,"	",3.245
1998-12-17,"	",3.196
1998-12-18,"	",3.174
1998-12-21,"	",3.135
1998-12-22,"	",3.133
1998-12-23,"	",3.069
1998-12-24,"	",3.075
1998-12-28,"	",3.077
1998-12-29,"	",3.037
1998-12-30,"	",3.061
1998-12-31,"	",3.068
1999-01-01,32.92,"	"
1999-01-04,"	",3.089
1999-01-05,"	",3.047
1999-01-06,"	",2.981
1999-01-07,"	",2.987
1999-01-08,"	",2.975
1999-01-11,"	",3.001
1999-01-12,"	",3.06
1999-01-13,"	",3.073
1999-01-14,"	",3.129
1999-01-15,"	",3.051
1999-01-19,"	",3.03
1999-01-20,"	",3.018
1999-01-21,"	",3.071
1999-01-22,"	",3.096
1999-01-25,"	",3.074
1999-01-26,"	",3.029
1999-01-27,"	",3.051
1999-01-28,"	",2.998
1999-01-29,"	",2.964
1999-02-01,32.67,2.998
1999-02-02,"	",3.024
1999-02-03,"	",3
1999-02-04,"	",3.056
1999-02-05,"	",3.079
1999-02-08,"	",3.068
1999-02-09,"	",3.138
1999-02-10,"	",3.119
1999-02-11,"	",3.043
1999-02-12,"	",3.102
1999-02-16,"	",3.073
1999-02-17,"	",3.118
1999-02-18,"	",3.084
1999-02-19,"	",3.079
1999-02-22,"	",3
1999-02-23,"	",3.002
1999-02-24,"	",3.044
1999-02-25,"	",3.065
1999-02-26,"	",3.082
1999-03-01,33.39,3.105
1999-03-02,"	",3.132
1999-03-03,"	",3.126
1999-03-04,"	",3.079
1999-03-05,"	",3.009
1999-03-08,"	",2.992
1999-03-09,"	",2.999
1999-03-10,"	",2.982
1999-03-11,"	",2.958
1999-03-12,"	",2.965
1999-03-15,"	",2.936
1999-03-16,"	",2.938
1999-03-17,"	",2.957
1999-03-18,"	",2.915
1999-03-19,"	",2.954
1999-03-22,"	",2.959
1999-03-23,"	",3.041
1999-03-24,"	",3.025
1999-03-25,"	",2.975
1999-03-26,"	",2.992
1999-03-29,"	",2.929
1999-03-30,"	",2.951
1999-03-31,"	",2.984
1999-04-01,34,3.035
1999-04-05,"	",2.972
1999-04-06,"	",2.979
1999-04-07,"	",2.959
1999-04-08,"	",2.921
1999-04-09,"	",2.912
1999-04-12,"	",2.89
1999-04-13,"	",2.909
1999-04-14,"	",2.955
1999-04-15,"	",2.968
1999-04-16,"	",2.976
1999-04-19,"	",3.045
1999-04-20,"	",3.006
1999-04-21,"	",2.938
1999-04-22,"	",2.889
1999-04-23,"	",2.893
1999-04-26,"	",2.887
1999-04-27,"	",2.881
1999-04-28,"	",2.906
1999-04-29,"	",2.924
1999-04-30,"	",2.94
1999-05-01,33.19,"	"
1999-05-03,"	",2.963
1999-05-04,"	",3.014
1999-05-05,"	",2.979
1999-05-06,"	",3.013
1999-05-07,"	",2.984
1999-05-10,"	",2.995
1999-05-11,"	",2.961
1999-05-12,"	",2.943
1999-05-13,"	",2.935
1999-05-14,"	",3
1999-05-17,"	",2.997
1999-05-18,"	",3.011
1999-05-19,"	",2.986
1999-05-20,"	",2.998
1999-05-21,"	",3.017
1999-05-24,"	",3.072
1999-05-25,"	",3.125
1999-05-26,"	",3.076
1999-05-27,"	",3.132
1999-05-28,"	",3.083
1999-06-01,32.24,3.169
1999-06-02,"	",3.168
1999-06-03,"	",3.157
1999-06-04,"	",3.089
1999-06-07,"	",3.074
1999-06-08,"	",3.114
1999-06-09,"	",3.111
1999-06-10,"	",3.149
1999-06-11,"	",3.171
1999-06-14,"	",3.17
1999-06-15,"	",3.153
1999-06-16,"	",3.083
1999-06-17,"	",3.061
1999-06-18,"	",3.055
1999-06-21,"	",3.041
1999-06-22,"	",3.071
1999-06-23,"	",3.077
1999-06-24,"	",3.118
1999-06-25,"	",3.119
1999-06-28,"	",3.081
1999-06-29,"	",3.035
1999-06-30,"	",2.988
1999-07-01,32.88,3.041
1999-07-02,"	",3.019
1999-07-06,"	",3.026
1999-07-07,"	",3.009
1999-07-08,"	",3.012
1999-07-09,"	",2.993
1999-07-12,"	",3.002
1999-07-13,"	",3.014
1999-07-14,"	",3.004
1999-07-15,"	",2.98
1999-07-16,"	",2.96
1999-07-19,"	",2.984
1999-07-20,"	",3.05
1999-07-21,"	",3.045
1999-07-22,"	",3.086
1999-07-23,"	",3.095
1999-07-26,"	",3.116
1999-07-27,"	",3.082
1999-07-28,"	",3.076
1999-07-29,"	",3.132
1999-07-30,"	",3.161
1999-08-01,30.89,"	"
1999-08-02,"	",3.236
1999-08-03,"	",3.251
1999-08-04,"	",3.293
1999-08-05,"	",3.272
1999-08-06,"	",3.305
1999-08-09,"	",3.312
1999-08-10,"	",3.354
1999-08-11,"	",3.301
1999-08-12,"	",3.311
1999-08-13,"	",3.237
1999-08-16,"	",3.23
1999-08-17,"	",3.198
1999-08-18,"	",3.225
1999-08-19,"	",3.247
1999-08-20,"	",3.216
1999-08-23,"	",3.16
1999-08-24,"	",3.152
1999-08-25,"	",3.11
1999-08-26,"	",3.156
1999-08-27,"	",3.188
1999-08-30,"	",3.246
1999-08-31,"	",3.255
1999-09-01,29.99,3.303
1999-09-02,"	",3.333
1999-09-03,"	",3.239
1999-09-07,"	",3.255
1999-09-08,"	",3.27
1999-09-09,"	",3.262
1999-09-10,"	",3.252
1999-09-13,"	",3.271
1999-09-14,"	",3.29
1999-09-15,"	",3.335
1999-09-16,"	",3.334
1999-09-17,"	",3.292
1999-09-20,"	",3.292
1999-09-21,"	",3.362
1999-09-22,"	",3.354
1999-09-23,"	",3.433
1999-09-24,"	",3.441
1999-09-27,"	",3.426
1999-09-28,"	",3.428
1999-09-29,"	",3.466
1999-09-30,"	",3.427
1999-10-01,28.66,3.536
1999-10-04,"	",3.477
1999-10-05,"	",3.486
1999-10-06,"	",3.422
1999-10-07,"	",3.443
1999-10-08,"	",3.395
1999-10-11,"	",3.397
1999-10-12,"	",3.455
1999-10-13,"	",3.528
1999-10-14,"	",3.534
1999-10-15,"	",3.636
1999-10-18,"	",3.617
1999-10-19,"	",3.596
1999-10-20,"	",3.518
1999-10-21,"	",3.534
1999-10-22,"	",3.485
1999-10-25,"	",3.506
1999-10-26,"	",3.538
1999-10-27,"	",3.498
1999-10-28,"	",3.379
1999-10-29,"	",3.328
1999-11-01,29.74,3.454
1999-11-02,"	",3.47
1999-11-03,"	",3.452
1999-11-04,"	",3.432
1999-11-05,"	",3.413
1999-11-08,"	",3.396
1999-11-09,"	",3.426
1999-11-10,"	",3.405
1999-11-11,"	",3.386
1999-11-12,"	",3.35
1999-11-15,"	",3.354
1999-11-16,"	",3.293
1999-11-17,"	",3.315
1999-11-18,"	",3.282
1999-11-19,"	",3.289
1999-11-22,"	",3.291
1999-11-23,"	",3.33
1999-11-24,"	",3.3
1999-11-26,"	",3.302
1999-11-29,"	",3.322
1999-11-30,"	",3.367
1999-12-01,29.66,3.446
1999-12-02,"	",3.419
1999-12-03,"	",3.361
1999-12-06,"	",3.384
1999-12-07,"	",3.418
1999-12-08,"	",3.431
1999-12-09,"	",3.421
1999-12-10,"	",3.399
1999-12-13,"	",3.404
1999-12-14,"	",3.433
1999-12-15,"	",3.408
1999-12-16,"	",3.395
1999-12-17,"	",3.39
1999-12-20,"	",3.397
1999-12-21,"	",3.36
1999-12-22,"	",3.354
1999-12-23,"	",3.303
1999-12-27,"	",3.306
1999-12-28,"	",3.305
1999-12-29,"	",3.292
1999-12-30,"	",3.289
1999-12-31,"	",3.279
2000-01-01,29.03,"	"
2000-01-03,"	",3.374
2000-01-04,"	",3.509
2000-01-05,"	",3.502
2000-01-06,"	",3.499
2000-01-07,"	",3.406
2000-01-10,"	",3.369
2000-01-11,"	",3.413
2000-01-12,"	",3.428
2000-01-13,"	",3.387
2000-01-14,"	",3.351
2000-01-18,"	",3.374
2000-01-19,"	",3.372
2000-01-20,"	",3.397
2000-01-21,"	",3.407
2000-01-24,"	",3.503
2000-01-25,"	",3.482
2000-01-26,"	",3.497
2000-01-27,"	",3.511
2000-01-28,"	",3.61
2000-01-31,"	",3.521
2000-02-01,27.77,3.549
2000-02-02,"	",3.55
2000-02-03,"	",3.51
2000-02-04,"	",3.512
2000-02-07,"	",3.512
2000-02-08,"	",3.469
2000-02-09,"	",3.543
2000-02-10,"	",3.53
2000-02-11,"	",3.606
2000-02-14,"	",3.599
2000-02-15,"	",3.568
2000-02-16,"	",3.605
2000-02-17,"	",3.603
2000-02-18,"	",3.716
2000-02-22,"	",3.699
2000-02-23,"	",3.676
2000-02-24,"	",3.696
2000-02-25,"	",3.751
2000-02-28,"	",3.711
2000-02-29,"	",3.661
2000-03-01,28.31,3.694
2000-03-02,"	",3.687
2000-03-03,"	",3.616
2000-03-06,"	",3.662
2000-03-07,"	",3.758
2000-03-08,"	",3.728
2000-03-09,"	",3.635
2000-03-10,"	",3.652
2000-03-13,"	",3.682
2000-03-14,"	",3.749
2000-03-15,"	",3.66
2000-03-16,"	",3.493
2000-03-17,"	",3.479
2000-03-20,"	",3.498
2000-03-21,"	",3.411
2000-03-22,"	",3.395
2000-03-23,"	",3.336
2000-03-24,"	",3.336
2000-03-27,"	",3.343
2000-03-28,"	",3.379
2000-03-29,"	",3.377
2000-03-30,"	",3.424
2000-03-31,"	",3.4
2000-04-01,28.5,"	"
2000-04-03,"	",3.404
2000-04-04,"	",3.43
2000-04-05,"	",3.447
2000-04-06,"	",3.415
2000-04-07,"	",3.381
2000-04-10,"	",3.408
2000-04-11,"	",3.417
2000-04-12,"	",3.494
2000-04-13,"	",3.559
2000-04-14,"	",3.779
2000-04-17,"	",3.658
2000-04-18,"	",3.556
2000-04-19,"	",3.592
2000-04-20,"	",3.574
2000-04-24,"	",3.586
2000-04-25,"	",3.47
2000-04-26,"	",3.509
2000-04-27,"	",3.5
2000-04-28,"	",3.53
2000-05-01,27.49,3.514
2000-05-02,"	",3.568
2000-05-03,"	",3.646
2000-05-04,"	",3.661
2000-05-05,"	",3.602
2000-05-08,"	",3.623
2000-05-09,"	",3.654
2000-05-10,"	",3.731
2000-05-11,"	",3.665
2000-05-12,"	",3.631
2000-05-15,"	",3.553
2000-05-16,"	",3.52
2000-05-17,"	",3.564
2000-05-18,"	",3.59
2000-05-19,"	",3.668
2000-05-22,"	",3.684
2000-05-23,"	",3.756
2000-05-24,"	",3.688
2000-05-25,"	",3.735
2000-05-26,"	",3.745
2000-05-30,"	",3.628
2000-05-31,"	",3.632
2000-06-01,28.16,3.584
2000-06-02,"	",3.515
2000-06-05,"	",3.538
2000-06-06,"	",3.561
2000-06-07,"	",3.529
2000-06-08,"	",3.552
2000-06-09,"	",3.564
2000-06-12,"	",3.591
2000-06-13,"	",3.533
2000-06-14,"	",3.531
2000-06-15,"	",3.511
2000-06-16,"	",3.545
2000-06-19,"	",3.494
2000-06-20,"	",3.518
2000-06-21,"	",3.51
2000-06-22,"	",3.575
2000-06-23,"	",3.602
2000-06-26,"	",3.568
2000-06-27,"	",3.579
2000-06-28,"	",3.569
2000-06-29,"	",3.6
2000-06-30,"	",3.569
2000-07-01,28.05,"	"
2000-07-03,"	",3.573
2000-07-05,"	",3.631
2000-07-06,"	",3.605
2000-07-07,"	",3.551
2000-07-10,"	",3.559
2000-07-11,"	",3.546
2000-07-12,"	",3.517
2000-07-13,"	",3.51
2000-07-14,"	",3.478
2000-07-17,"	",3.476
2000-07-18,"	",3.515
2000-07-19,"	",3.543
2000-07-20,"	",3.511
2000-07-21,"	",3.548
2000-07-24,"	",3.586
2000-07-25,"	",3.561
2000-07-26,"	",3.615
2000-07-27,"	",3.622
2000-07-28,"	",3.698
2000-07-31,"	",3.67
2000-08-01,27.97,3.693
2000-08-02,"	",3.692
2000-08-03,"	",3.656
2000-08-04,"	",3.63
2000-08-07,"	",3.59
2000-08-08,"	",3.582
2000-08-09,"	",3.606
2000-08-10,"	",3.637
2000-08-11,"	",3.608
2000-08-14,"	",3.561
2000-08-15,"	",3.578
2000-08-16,"	",3.589
2000-08-17,"	",3.55
2000-08-18,"	",3.56
2000-08-21,"	",3.542
2000-08-22,"	",3.545
2000-08-23,"	",3.527
2000-08-24,"	",3.521
2000-08-25,"	",3.526
2000-08-28,"	",3.508
2000-08-29,"	",3.518
2000-08-30,"	",3.535
2000-08-31,"	",3.499
2000-09-01,27.34,3.531
2000-09-05,"	",3.563
2000-09-06,"	",3.599
2000-09-07,"	",3.574
2000-09-08,"	",3.593
2000-09-11,"	",3.606
2000-09-12,"	",3.624
2000-09-13,"	",3.616
2000-09-14,"	",3.626
2000-09-15,"	",3.664
2000-09-18,"	",3.718
2000-09-19,"	",3.678
2000-09-20,"	",3.7
2000-09-21,"	",3.706
2000-09-22,"	",3.707
2000-09-25,"	",3.732
2000-09-26,"	",3.763
2000-09-27,"	",3.764
2000-09-28,"	",3.682
2000-09-29,"	",3.738
2000-10-01,26.49,"	"
2000-10-02,"	",3.653
2000-10-03,"	",3.678
2000-10-04,"	",3.658
2000-10-05,"	",3.653
2000-10-06,"	",3.724
2000-10-09,"	",3.742
2000-10-10,"	",3.783
2000-10-11,"	",3.845
2000-10-12,"	",3.946
2000-10-13,"	",3.818
2000-10-16,"	",3.817
2000-10-17,"	",3.887
2000-10-18,"	",3.909
2000-10-19,"	",3.778
2000-10-20,"	",3.756
2000-10-23,"	",3.759
2000-10-24,"	",3.753
2000-10-25,"	",3.844
2000-10-26,"	",3.846
2000-10-27,"	",3.803
2000-10-30,"	",3.751
2000-10-31,"	",3.671
2000-11-01,26.9,3.605
2000-11-02,"	",3.587
2000-11-03,"	",3.591
2000-11-06,"	",3.577
2000-11-07,"	",3.578
2000-11-08,"	",3.635
2000-11-09,"	",3.659
2000-11-10,"	",3.75
2000-11-13,"	",3.791
2000-11-14,"	",3.704
2000-11-15,"	",3.686
2000-11-16,"	",3.733
2000-11-17,"	",3.746
2000-11-20,"	",3.816
2000-11-21,"	",3.802
2000-11-22,"	",3.874
2000-11-24,"	",3.818
2000-11-27,"	",3.798
2000-11-28,"	",3.834
2000-11-29,"	",3.818
2000-11-30,"	",3.896
2000-12-01,26.62,3.802
2000-12-04,"	",3.774
2000-12-05,"	",3.632
2000-12-06,"	",3.7
2000-12-07,"	",3.721
2000-12-08,"	",3.65
2000-12-11,"	",3.623
2000-12-12,"	",3.646
2000-12-13,"	",3.676
2000-12-14,"	",3.729
2000-12-15,"	",3.811
2000-12-18,"	",3.78
2000-12-19,"	",3.83
2000-12-20,"	",3.953
2000-12-21,"	",3.922
2000-12-22,"	",3.829
2000-12-26,"	",3.802
2000-12-27,"	",3.762
2000-12-28,"	",3.748
2000-12-29,"	",3.787
2001-01-01,27.55,"	"
2001-01-02,"	",3.778
2001-01-03,"	",3.598
2001-01-04,"	",3.636
2001-01-05,"	",3.734
2001-01-08,"	",3.741
2001-01-09,"	",3.727
2001-01-10,"	",3.692
2001-01-11,"	",3.654
2001-01-12,"	",3.677
2001-01-16,"	",3.654
2001-01-17,"	",3.647
2001-01-18,"	",3.597
2001-01-19,"	",3.611
2001-01-22,"	",3.61
2001-01-23,"	",3.564
2001-01-24,"	",3.553
2001-01-25,"	",3.571
2001-01-26,"	",3.578
2001-01-29,"	",3.554
2001-01-30,"	",3.529
2001-01-31,"	",3.549
2001-02-01,27.81,3.419
2001-02-02,"	",3.48
2001-02-05,"	",3.467
2001-02-06,"	",3.473
2001-02-07,"	",3.502
2001-02-08,"	",3.524
2001-02-09,"	",3.572
2001-02-12,"	",3.53
2001-02-13,"	",3.561
2001-02-14,"	",3.569
2001-02-15,"	",3.54
2001-02-16,"	",3.608
2001-02-20,"	",3.672
2001-02-21,"	",3.741
2001-02-22,"	",3.748
2001-02-23,"	",3.769
2001-02-26,"	",3.704
2001-02-27,"	",3.733
2001-02-28,"	",3.787
2001-03-01,26.1,3.661
2001-03-02,"	",3.682
2001-03-05,"	",3.66
2001-03-06,"	",3.624
2001-03-07,"	",3.601
2001-03-08,"	",3.593
2001-03-09,"	",3.684
2001-03-12,"	",3.85
2001-03-13,"	",3.794
2001-03-14,"	",3.895
2001-03-15,"	",3.872
2001-03-16,"	",3.949
2001-03-19,"	",3.881
2001-03-20,"	",3.977
2001-03-21,"	",4.049
2001-03-22,"	",4.066
2001-03-23,"	",3.987
2001-03-26,"	",3.942
2001-03-27,"	",3.844
2001-03-28,"	",3.94
2001-03-29,"	",3.958
2001-03-30,"	",3.916
2001-04-01,27.96,"	"
2001-04-02,"	",3.714
2001-04-03,"	",3.847
2001-04-04,"	",3.858
2001-04-05,"	",3.696
2001-04-06,"	",3.772
2001-04-09,"	",3.741
2001-04-10,"	",3.643
2001-04-11,"	",3.65
2001-04-12,"	",3.596
2001-04-16,"	",3.608
2001-04-17,"	",3.571
2001-04-18,"	",3.437
2001-04-19,"	",3.395
2001-04-20,"	",3.424
2001-04-23,"	",3.476
2001-04-24,"	",3.519
2001-04-25,"	",3.464
2001-04-26,"	",3.447
2001-04-27,"	",3.397
2001-04-30,"	",3.406
2001-05-01,32.02,3.132
2001-05-02,"	",3.13
2001-05-03,"	",3.177
2001-05-04,"	",3.132
2001-05-07,"	",3.14
2001-05-08,"	",3.145
2001-05-09,"	",3.16
2001-05-10,"	",3.161
2001-05-11,"	",3.185
2001-05-14,"	",3.176
2001-05-15,"	",3.175
2001-05-16,"	",3.087
2001-05-17,"	",3.079
2001-05-18,"	",3.071
2001-05-21,"	",3.022
2001-05-22,"	",3.03
2001-05-23,"	",3.077
2001-05-24,"	",3.068
2001-05-25,"	",3.104
2001-05-29,"	",3.129
2001-05-30,"	",3.178
2001-05-31,"	",3.159
2001-06-01,33.67,2.918
2001-06-04,"	",2.903
2001-06-05,"	",2.866
2001-06-06,"	",2.897
2001-06-07,"	",2.881
2001-06-08,"	",2.908
2001-06-11,"	",2.933
2001-06-12,"	",2.929
2001-06-13,"	",2.963
2001-06-14,"	",3.016
2001-06-15,"	",3.03
2001-06-18,"	",3.044
2001-06-19,"	",3.034
2001-06-20,"	",3.008
2001-06-21,"	",2.974
2001-06-22,"	",3.002
2001-06-25,"	",3.019
2001-06-26,"	",3.024
2001-06-27,"	",3.038
2001-06-28,"	",3
2001-06-29,"	",3.005
2001-07-01,35.47,"	"
2001-07-02,"	",2.746
2001-07-03,"	",2.751
2001-07-05,"	",2.785
2001-07-06,"	",2.852
2001-07-09,"	",2.833
2001-07-10,"	",2.874
2001-07-11,"	",2.878
2001-07-12,"	",2.811
2001-07-13,"	",2.793
2001-07-16,"	",2.824
2001-07-17,"	",2.796
2001-07-18,"	",2.812
2001-07-19,"	",2.795
2001-07-20,"	",2.805
2001-07-23,"	",2.851
2001-07-24,"	",2.898
2001-07-25,"	",2.853
2001-07-26,"	",2.823
2001-07-27,"	",2.816
2001-07-30,"	",2.819
2001-07-31,"	",2.804
2001-08-01,37.85,2.561
2001-08-02,"	",2.551
2001-08-03,"	",2.564
2001-08-06,"	",2.594
2001-08-07,"	",2.586
2001-08-08,"	",2.631
2001-08-09,"	",2.631
2001-08-10,"	",2.616
2001-08-13,"	",2.614
2001-08-14,"	",2.624
2001-08-15,"	",2.643
2001-08-16,"	",2.635
2001-08-17,"	",2.68
2001-08-20,"	",2.658
2001-08-21,"	",2.691
2001-08-22,"	",2.672
2001-08-23,"	",2.68
2001-08-24,"	",2.628
2001-08-27,"	",2.641
2001-08-28,"	",2.681
2001-08-29,"	",2.711
2001-08-30,"	",2.758
2001-08-31,"	",2.747
2001-09-01,36.9,"	"
2001-09-04,"	",2.499
2001-09-05,"	",2.501
2001-09-06,"	",2.559
2001-09-07,"	",2.607
2001-09-10,"	",2.591
2001-09-17,"	",2.725
2001-09-18,"	",2.741
2001-09-19,"	",2.786
2001-09-20,"	",2.875
2001-09-21,"	",2.931
2001-09-24,"	",2.821
2001-09-25,"	",2.797
2001-09-26,"	",2.811
2001-09-27,"	",2.779
2001-09-28,"	",2.72
2001-10-01,39.73,2.609
2001-10-02,"	",2.578
2001-10-03,"	",2.527
2001-10-04,"	",2.534
2001-10-05,"	",2.529
2001-10-08,"	",2.551
2001-10-09,"	",2.564
2001-10-10,"	",2.507
2001-10-11,"	",2.469
2001-10-12,"	",2.482
2001-10-15,"	",2.486
2001-10-16,"	",2.469
2001-10-17,"	",2.516
2001-10-18,"	",2.536
2001-10-19,"	",2.524
2001-10-22,"	",2.486
2001-10-23,"	",2.498
2001-10-24,"	",2.497
2001-10-25,"	",2.463
2001-10-26,"	",2.453
2001-10-29,"	",2.513
2001-10-30,"	",2.557
2001-10-31,"	",2.557
2001-11-01,43.62,2.389
2001-11-02,"	",2.382
2001-11-05,"	",2.348
2001-11-06,"	",2.315
2001-11-07,"	",2.321
2001-11-08,"	",2.316
2001-11-09,"	",2.312
2001-11-12,"	",2.316
2001-11-13,"	",2.274
2001-11-14,"	",2.27
2001-11-15,"	",2.267
2001-11-16,"	",2.275
2001-11-19,"	",2.25
2001-11-20,"	",2.267
2001-11-21,"	",2.278
2001-11-23,"	",2.252
2001-11-26,"	",2.238
2001-11-27,"	",2.253
